1, 0.438283
2, 0.438732
3, 0.440764
4, 0.492056
5, 0.523741
6, 0.512359
7, 0.538228
8, 0.615440
9, 0.803082
10, 1.242369
11, 1.204544
12, 0.788312
13, 0.819008
14, 0.883903
15, 0.955158
16, 1.209249
17, 1.467745
18, 1.232780
19, 1.419497
20, 1.447269
21, 1.289986
22, 1.466539
23, 1.507518
24, 1.498969
25, 1.482756
26, 1.797825
27, 1.957605
28, 1.831316
29, 1.649934
30, 1.713756
31, 1.657076
32, 1.580925
33, 1.680598
34, 1.965146
35, 1.901826
36, 1.753838
37, 1.723880
38, 1.934011
39, 1.757581
40, 1.771608
41, 1.669269
42, 1.804743
43, 1.822141
44, 2.151175
45, 1.953702
46, 1.868026
47, 1.778456
48, 1.794070
49, 1.971770
50, 2.083570
51, 1.809775
52, 1.768174
53, 1.714054
54, 1.759695
55, 1.740258
56, 1.796664
57, 1.770283
58, 1.751831
59, 1.738136
60, 1.678204
61, 1.730033
62, 1.683014
63, 1.715442
64, 1.639349
65, 1.772813
66, 2.087069
67, 1.872125
68, 2.263834
69, 1.804883
70, 1.789850
71, 1.811365
72, 1.817935
73, 1.932606
74, 1.963109
75, 1.870584
76, 1.754401
77, 1.840689
78, 2.035972
79, 1.988677
80, 1.873807
81, 2.222689
82, 2.418128
83, 2.046979
84, 2.059519
85, 1.859642
86, 1.526495
87, 1.509327
88, 1.604854
89, 1.573658
90, 1.566726
91, 1.598017
92, 1.582004
93, 1.603070
94, 1.742333
95, 1.594997
96, 1.574897
97, 1.520214
98, 1.702049
99, 1.723175
100, 1.681993
101, 1.698839
102, 1.651221
103, 1.534228
104, 1.579406
105, 1.828083
106, 1.716407
107, 1.597650
108, 1.734151
109, 1.583786
110, 1.587087
111, 1.575809
112, 1.642399
113, 1.716137
114, 1.613242
115, 1.579783
116, 1.574290
117, 1.543587
118, 1.578353
119, 1.661450
120, 1.561910
121, 1.856418
122, 1.747641
123, 2.836611
124, 3.168062
125, 1.859429
126, 1.714380
127, 1.643222
128, 1.574325
129, 1.794518
130, 1.572407
131, 1.546583
132, 1.594929
133, 1.693457
134, 1.555845
135, 1.628252
136, 1.614872
137, 1.591359
138, 1.641775
139, 1.620909
140, 1.647379
141, 1.676209
142, 1.763583
143, 1.723983
144, 1.693353
145, 1.727756
146, 1.922162
147, 1.841198
148, 1.664773
149, 1.749763
150, 1.848107
151, 1.768314
152, 1.751836
153, 1.650878
154, 1.795460
155, 1.739245
156, 1.763759
157, 1.753271
158, 1.676516
159, 1.674059
160, 1.780336
161, 1.733757
162, 1.856805
163, 1.628505
164, 1.723501
165, 1.640428
166, 1.727470
167, 1.760265
168, 1.653931
169, 1.769262
170, 1.596102
171, 1.647254
172, 2.029495
173, 1.653200
174, 1.693333
175, 1.719530
176, 1.716431
177, 1.633554
178, 1.807174
179, 1.805236
180, 1.643541
181, 1.618418
182, 1.683758
183, 1.701066
184, 1.739626
185, 1.644202
186, 1.707787
187, 1.737930
188, 1.626535
189, 1.657442
190, 1.598218
191, 1.668518
192, 1.798063
193, 1.600361
194, 1.586979
195, 1.627966
196, 1.776546
197, 1.746241
198, 1.937451
199, 2.026913
200, 2.917762
201, 2.514107
202, 3.055065
203, 2.503538
204, 1.913624
205, 1.998135
206, 1.736728
207, 1.630715
208, 1.647040
209, 1.622336
210, 1.672472
211, 2.201259
212, 2.832006
213, 2.251696
214, 2.195195
215, 2.421539
216, 2.252156
217, 2.429286
218, 1.940850
219, 1.910553
220, 1.721461
221, 1.800557
222, 1.741655
223, 1.763810
224, 1.717355
225, 1.901529
226, 1.798179
227, 1.777286
228, 2.025299
229, 2.731413
230, 2.119397
231, 2.103224
232, 1.950901
233, 1.775724
234, 2.182692
235, 1.914036
236, 1.890513
237, 2.699513
238, 2.704509
239, 1.955631
240, 1.855881
241, 1.966449
242, 1.803629
243, 1.804016
244, 1.763706
245, 1.839205
246, 1.809531
247, 1.760705
248, 1.685335
249, 1.655803
250, 1.643896
251, 1.693252
252, 1.690862
