64, 0.002165
65, 0.001185
66, 0.001129
67, 0.001190
68, 0.001360
69, 0.001548
70, 0.001657
71, 0.001873
72, 0.001608
73, 0.001574
74, 0.001529
75, 0.001707
76, 0.001586
77, 0.001534
78, 0.001332
79, 0.001294
80, 0.001276
81, 0.001261
82, 0.001291
83, 0.001520
84, 0.001274
85, 0.001276
86, 0.001323
87, 0.001384
88, 0.001548
89, 0.001454
90, 0.001601
91, 0.001544
92, 0.001819
93, 0.001681
94, 0.001744
95, 0.001715
96, 0.001718
97, 0.001707
98, 0.001943
99, 0.001396
100, 0.001432
101, 0.001553
102, 0.001452
103, 0.001495
104, 0.001495
105, 0.001688
106, 0.001562
107, 0.001477
108, 0.001522
109, 0.002037
110, 0.002030
111, 0.002119
112, 0.002057
113, 0.002264
114, 0.002222
115, 0.002116
116, 0.002194
117, 0.002117
118, 0.002118
119, 0.002242
120, 0.002249
121, 0.002187
122, 0.002745
123, 0.002085
124, 0.001810
125, 0.001748
126, 0.001863
127, 0.001804
128, 0.001827
129, 0.001844
130, 0.001872
131, 0.002517
132, 0.002800
133, 0.002827
134, 0.002784
135, 0.002780
136, 0.002874
137, 0.002407
138, 0.001986
139, 0.002885
140, 0.002060
141, 0.002151
142, 0.002022
143, 0.002106
144, 0.003129
145, 0.003083
146, 0.003049
147, 0.003219
148, 0.003098
149, 0.003309
150, 0.003245
151, 0.003279
152, 0.003286
153, 0.003463
154, 0.002030
155, 0.002133
156, 0.002359
157, 0.002182
158, 0.002153
159, 0.002180
160, 0.002180
161, 0.002336
162, 0.002715
163, 0.002280
164, 0.002151
165, 0.002191
166, 0.002171
167, 0.002354
168, 0.002278
169, 0.002187
170, 0.002280
171, 0.002265
172, 0.002238
173, 0.002416
174, 0.002741
175, 0.002177
176, 0.002204
177, 0.002188
178, 0.002200
179, 0.002754
180, 0.002187
181, 0.002325
182, 0.002135
183, 0.002206
184, 0.002259
185, 0.002330
186, 0.002249
187, 0.002347
188, 0.002751
189, 0.002354
190, 0.002496
191, 0.002305
192, 0.002260
193, 0.002330
194, 0.003284
195, 0.003626
196, 0.003520
197, 0.003461
198, 0.003379
199, 0.002146
200, 0.002166
201, 0.002255
202, 0.002342
203, 0.002671
204, 0.002264
205, 0.002304
206, 0.002172
207, 0.002470
208, 0.002231
209, 0.002231
210, 0.002212
211, 0.002478
212, 0.002297
213, 0.002269
214, 0.002201
215, 0.002269
216, 0.002340
217, 0.002242
218, 0.002231
219, 0.002294
220, 0.002485
221, 0.002250
222, 0.002218
223, 0.002241
224, 0.002498
225, 0.002489
226, 0.002236
227, 0.002262
228, 0.002366
229, 0.002279
230, 0.002302
231, 0.002186
232, 0.002431
233, 0.002094
234, 0.002187
235, 0.002113
236, 0.002153
237, 0.002363
238, 0.002222
239, 0.002559
240, 0.002259
241, 0.002481
242, 0.002277
243, 0.002181
244, 0.002150
245, 0.002324
246, 0.002281
247, 0.002030
248, 0.002142
249, 0.002031
250, 0.002080
251, 0.002058
252, 0.002059
253, 0.003116
254, 0.003592
255, 0.003526
256, 0.003362
257, 0.003577
258, 0.003696
259, 0.003461
260, 0.003581
261, 0.003451
262, 0.003591
263, 0.003473
264, 0.003447
265, 0.003449
266, 0.003853
267, 0.003469
268, 0.003615
269, 0.002319
270, 0.002163
271, 0.002094
272, 0.002350
273, 0.002319
274, 0.002119
275, 0.002423
276, 0.002135
277, 0.002171
278, 0.002133
279, 0.003826
280, 0.003251
281, 0.003478
282, 0.003437
283, 0.002857
284, 0.002038
285, 0.002059
286, 0.002044
287, 0.002043
288, 0.002069
289, 0.002199
290, 0.002631
291, 0.003266
292, 0.003662
293, 0.003345
294, 0.003340
295, 0.003295
296, 0.002223
297, 0.002134
298, 0.002160
299, 0.002146
300, 0.002165
301, 0.002630
302, 0.002763
303, 0.002995
304, 0.003343
305, 0.003065
306, 0.003512
307, 0.004003
308, 0.003447
309, 0.004063
310, 0.006880
311, 0.002611
312, 0.002501
313, 0.002888
314, 0.002733
315, 0.004197
316, 0.002683
317, 0.002662
318, 0.002344
319, 0.002497
320, 0.002733
321, 0.003503
322, 0.002929
323, 0.002979
324, 0.002953
325, 0.002841
326, 0.002663
327, 0.002501
328, 0.002805
329, 0.003455
330, 0.003952
331, 0.003240
332, 0.002455
333, 0.002755
334, 0.002625
335, 0.003095
336, 0.004149
337, 0.003818
338, 0.003724
339, 0.003062
340, 0.003359
341, 0.003343
342, 0.003015
343, 0.003109
344, 0.002486
345, 0.002719
346, 0.002697
347, 0.003444
348, 0.003388
349, 0.002880
350, 0.003309
351, 0.003494
352, 0.003540
353, 0.003650
354, 0.003606
355, 0.001982
356, 0.002075
357, 0.002198
358, 0.002064
359, 0.002125
360, 0.002427
361, 0.002331
362, 0.003498
363, 0.003481
364, 0.003684
365, 0.003569
366, 0.003112
367, 0.002133
368, 0.002123
369, 0.002056
370, 0.002015
371, 0.001989
372, 0.002067
373, 0.002083
374, 0.002132
375, 0.002005
376, 0.001930
377, 0.002547
378, 0.001997
379, 0.002131
380, 0.002068
381, 0.002323
382, 0.002270
383, 0.002134
384, 0.002095
385, 0.002070
386, 0.002231
387, 0.002254
388, 0.002709
389, 0.003623
390, 0.003544
391, 0.003594
392, 0.003342
393, 0.002210
394, 0.002319
395, 0.002043
396, 0.002063
397, 0.002151
398, 0.002052
399, 0.002116
400, 0.003332
401, 0.003537
402, 0.003013
403, 0.002110
404, 0.002115
405, 0.002378
406, 0.002101
407, 0.002149
408, 0.002141
409, 0.002076
410, 0.002487
411, 0.002448
412, 0.002290
413, 0.002123
414, 0.003014
415, 0.003651
416, 0.003621
417, 0.003471
418, 0.002745
419, 0.002594
420, 0.002943
421, 0.002950
422, 0.004645
423, 0.003724
424, 0.003443
425, 0.003039
426, 0.003596
427, 0.003031
428, 0.003452
429, 0.003285
430, 0.003459
431, 0.003453
432, 0.003233
433, 0.002482
434, 0.002682
435, 0.002713
436, 0.003187
437, 0.002519
438, 0.002487
439, 0.003159
440, 0.003665
441, 0.003693
442, 0.002884
443, 0.002493
444, 0.002312
445, 0.002611
446, 0.002328
447, 0.003659
448, 0.003288
449, 0.003837
450, 0.003475
451, 0.003632
452, 0.002414
453, 0.002968
454, 0.003114
455, 0.003483
456, 0.003389
457, 0.002337
458, 0.002647
459, 0.002454
460, 0.003699
461, 0.003557
462, 0.004264
463, 0.003280
464, 0.002213
465, 0.002464
466, 0.002754
467, 0.002438
468, 0.003008
469, 0.002312
470, 0.002057
471, 0.002077
472, 0.002091
473, 0.002151
474, 0.002087
475, 0.002025
476, 0.001992
477, 0.001987
478, 0.002212
479, 0.002200
480, 0.003413
481, 0.003409
482, 0.003466
483, 0.003414
484, 0.003484
485, 0.001961
486, 0.002003
487, 0.001945
488, 0.002007
489, 0.001993
490, 0.001977
491, 0.002167
492, 0.003198
493, 0.003555
494, 0.003393
495, 0.003399
496, 0.003638
497, 0.001986
498, 0.001923
499, 0.001960
500, 0.002052
501, 0.002185
502, 0.001999
503, 0.001924
504, 0.002654
505, 0.003371
506, 0.003400
507, 0.003387
508, 0.003526
509, 0.003227
510, 0.003206
511, 0.003298
512, 0.003130
513, 0.003448
514, 0.003477
515, 0.003464
516, 0.003242
517, 0.003297
518, 0.002866
519, 0.001826
520, 0.001922
521, 0.002660
522, 0.001871
523, 0.001947
524, 0.001859
525, 0.001863
526, 0.002369
527, 0.001916
528, 0.001888
529, 0.001889
